Timestamp,Time,Temperature(C), Humidity(%), Moisture(%)
2025-04-08T17:27:45.959689,5:27 pm,16,65,29
2025-04-08T17:27:47.524713,5:27 pm,16,66,29
2025-04-08T17:27:49.100208,5:27 pm,16,66,27
2025-04-08T17:27:50.668470,5:27 pm,16,66,26
2025-04-08T17:27:52.231095,5:27 pm,16,65,30
2025-04-08T17:27:53.803711,5:27 pm,16,65,32
2025-04-08T17:27:55.374180,5:27 pm,16,65,32
2025-04-08T17:27:56.939744,5:27 pm,16,65,29
2025-04-08T17:27:58.509575,5:27 pm,16,65,28
2025-04-08T17:28:00.083293,5:28 pm,16,65,30
2025-04-08T17:28:01.650896,5:28 pm,16,65,31
2025-04-08T17:28:03.217225,5:28 pm,16,65,28
2025-04-08T17:28:04.796474,5:28 pm,16,65,28
2025-04-08T17:28:06.366788,5:28 pm,16,66,31
2025-04-08T17:28:07.934099,5:28 pm,16,66,29
2025-04-08T17:28:09.506691,5:28 pm,16,66,28
2025-04-08T17:28:11.074484,5:28 pm,16,66,30
2025-04-08T17:28:12.648287,5:28 pm,16,66,30
2025-04-08T17:28:14.212126,5:28 pm,16,66,27
2025-04-08T17:28:15.785650,5:28 pm,16,66,30
2025-04-08T17:28:17.353048,5:28 pm,16,66,28
2025-04-08T17:28:18.922865,5:28 pm,16,66,27
2025-04-08T17:28:20.489593,5:28 pm,16,66,29
2025-04-08T17:28:22.063318,5:28 pm,16,66,25
2025-04-08T17:28:23.632997,5:28 pm,16,66,26
2025-04-08T17:28:25.197193,5:28 pm,16,66,28
2025-04-08T17:28:26.770126,5:28 pm,16,66,25
2025-04-08T17:28:28.335696,5:28 pm,16,66,28
2025-04-08T17:28:29.904530,5:28 pm,16,66,27
2025-04-08T17:28:31.476115,5:28 pm,16,66,25
2025-04-08T17:28:33.048897,5:28 pm,16,66,26
2025-04-08T17:28:34.617850,5:28 pm,16,66,24
2025-04-08T17:28:36.186626,5:28 pm,16,66,27
2025-04-08T17:28:37.759578,5:28 pm,16,66,27
2025-04-08T17:28:39.324284,5:28 pm,16,66,25
2025-04-08T17:28:40.896676,5:28 pm,16,66,28
2025-04-08T17:28:42.465651,5:28 pm,16,66,26
2025-04-08T17:28:44.029106,5:28 pm,16,66,25
2025-04-08T17:28:45.592714,5:28 pm,16,66,28
2025-04-08T17:28:47.163862,5:28 pm,16,66,25
2025-04-08T17:28:48.730170,5:28 pm,16,66,26
2025-04-08T17:28:50.300564,5:28 pm,16,66,28
2025-04-08T17:28:51.884248,5:28 pm,16,66,25
2025-04-08T17:28:53.449564,5:28 pm,16,66,28
2025-04-08T17:28:55.022828,5:28 pm,16,66,27
2025-04-08T17:28:56.577291,5:28 pm,16,66,25
2025-04-08T17:28:58.156519,5:28 pm,16,66,27
2025-04-08T17:28:59.732290,5:28 pm,16,66,26
2025-04-08T17:29:01.302049,5:29 pm,16,66,24
2025-04-08T17:29:02.869433,5:29 pm,16,66,26
2025-04-08T17:29:04.438847,5:29 pm,16,66,28
2025-04-08T17:29:05.994089,5:29 pm,16,66,25
2025-04-08T17:29:07.578408,5:29 pm,16,66,26
2025-04-08T17:29:09.147605,5:29 pm,16,66,29
2025-04-08T17:29:10.717834,5:29 pm,16,66,27
2025-04-08T17:29:12.286223,5:29 pm,16,66,26
2025-04-08T17:29:13.854717,5:29 pm,16,66,29
2025-04-08T17:29:15.424891,5:29 pm,16,66,26
2025-04-08T17:29:16.996676,5:29 pm,16,66,28
2025-04-08T17:29:18.563294,5:29 pm,16,66,28
2025-04-08T17:29:20.131958,5:29 pm,16,66,27
2025-04-08T17:29:21.701950,5:29 pm,16,66,30
2025-04-08T17:29:23.271008,5:29 pm,16,66,26
2025-04-08T17:29:24.843991,5:29 pm,16,66,30
2025-04-08T17:29:26.413419,5:29 pm,16,66,26
2025-04-08T17:29:27.981962,5:29 pm,16,66,30
2025-04-08T17:29:29.544482,5:29 pm,16,66,26
2025-04-08T17:29:31.119897,5:29 pm,16,66,30
2025-04-08T17:29:32.688215,5:29 pm,16,66,26
2025-04-08T17:29:34.255873,5:29 pm,16,66,29
2025-04-08T17:29:35.829681,5:29 pm,16,66,26
2025-04-08T17:29:37.397994,5:29 pm,16,66,29
2025-04-08T17:29:38.968478,5:29 pm,16,66,26
