Timestamp,Time,Temperature(C), Humidity(%), Moisture(%)
2025-04-09T09:46:55.907909,09:46 AM,17.0,57.0,70.0
2025-04-09T09:46:57.465244,09:46 AM,17.0,57.0,69.0
2025-04-09T09:46:59.034239,09:46 AM,17.0,57.0,70.0
2025-04-09T09:47:00.612466,09:47 AM,17.0,57.0,69.0
2025-04-09T09:47:02.174608,09:47 AM,17.0,57.0,70.0
2025-04-09T09:47:03.755316,09:47 AM,17.0,57.0,69.0
2025-04-09T09:47:05.308557,09:47 AM,17.0,57.0,70.0
2025-04-09T09:47:06.890123,09:47 AM,17.0,57.0,69.0
2025-04-09T09:47:08.461231,09:47 AM,17.0,57.0,69.0
2025-04-09T09:47:10.030827,09:47 AM,17.0,57.0,69.0
2025-04-09T09:47:11.594783,09:47 AM,17.0,57.0,70.0
2025-04-09T09:47:13.161837,09:47 AM,17.0,57.0,69.0
2025-04-09T09:47:14.735673,09:47 AM,17.0,57.0,70.0
2025-04-09T09:47:16.301435,09:47 AM,17.0,57.0,69.0
2025-04-09T09:47:17.879890,09:47 AM,17.0,57.0,70.0
2025-04-09T09:47:19.442569,09:47 AM,17.0,57.0,69.0
2025-04-09T09:47:21.015672,09:47 AM,17.0,57.0,69.0
2025-04-09T09:47:22.584903,09:47 AM,17.0,57.0,69.0
2025-04-09T09:47:24.159217,09:47 AM,17.0,57.0,68.0
2025-04-09T09:47:25.728952,09:47 AM,17.0,57.0,70.0
2025-04-09T09:47:27.284077,09:47 AM,17.0,57.0,69.0
2025-04-09T09:47:28.863461,09:47 AM,17.0,57.0,70.0
2025-04-09T09:47:30.433168,09:47 AM,17.0,57.0,69.0
2025-04-09T09:47:31.994531,09:47 AM,17.0,57.0,69.0
2025-04-09T09:47:33.575275,09:47 AM,17.0,57.0,69.0
2025-04-09T09:47:35.144664,09:47 AM,17.0,57.0,69.0
2025-04-09T09:47:36.701056,09:47 AM,17.0,57.0,70.0
2025-04-09T09:47:38.285820,09:47 AM,17.0,57.0,69.0
2025-04-09T09:47:39.847475,09:47 AM,17.0,57.0,69.0
2025-04-09T09:47:41.411489,09:47 AM,17.0,57.0,70.0
2025-04-09T09:47:42.989871,09:47 AM,17.0,57.0,70.0
2025-04-09T09:47:44.551570,09:47 AM,17.0,57.0,70.0
2025-04-09T09:47:46.127988,09:47 AM,17.0,57.0,69.0
2025-04-09T09:47:47.699212,09:47 AM,17.0,57.0,69.0
2025-04-09T09:47:49.271493,09:47 AM,17.0,57.0,70.0
2025-04-09T09:47:50.834282,09:47 AM,17.0,57.0,69.0
2025-04-09T09:47:52.412732,09:47 AM,17.0,57.0,69.0
2025-04-09T09:47:53.980143,09:47 AM,17.0,57.0,69.0
2025-04-09T09:47:55.546234,09:47 AM,17.0,57.0,69.0
2025-04-09T09:47:57.118224,09:47 AM,17.0,57.0,70.0
2025-04-09T09:47:58.687962,09:47 AM,17.0,57.0,69.0
2025-04-09T09:48:00.256384,09:48 AM,17.0,57.0,69.0
2025-04-09T09:48:01.828576,09:48 AM,17.0,57.0,69.0
2025-04-09T09:48:03.392799,09:48 AM,17.0,57.0,70.0
2025-04-09T09:48:04.956281,09:48 AM,17.0,57.0,69.0
2025-04-09T09:48:06.538121,09:48 AM,17.0,57.0,69.0
2025-04-09T09:48:08.107357,09:48 AM,17.0,57.0,69.0
2025-04-09T09:48:09.668785,09:48 AM,17.0,57.0,69.0
2025-04-09T09:48:11.244799,09:48 AM,17.0,57.0,69.0
2025-04-09T09:48:12.805148,09:48 AM,17.0,57.0,69.0
2025-04-09T09:48:14.384189,09:48 AM,17.0,57.0,69.0
2025-04-09T09:48:15.954869,09:48 AM,17.0,57.0,69.0
2025-04-09T09:48:17.521668,09:48 AM,17.0,57.0,69.0
2025-04-09T09:48:19.082379,09:48 AM,17.0,57.0,70.0
2025-04-09T09:48:20.664302,09:48 AM,17.0,57.0,69.0
2025-04-09T09:48:22.221147,09:48 AM,17.0,57.0,70.0
2025-04-09T09:48:23.801485,09:48 AM,17.0,57.0,69.0
2025-04-09T09:48:25.367503,09:48 AM,17.0,57.0,69.0
2025-04-09T09:48:26.939696,09:48 AM,17.0,57.0,69.0
